user_id,ISBN,title,book_rating
126736,0374281602,Reversible Errors: A Novel,5
197364,0449212602,The Handmaid's Tale,10
235105,0425191184,Red Rabbit,8
7346,0060096195,The Boy Next Door,8
26371,0375713751,I Don't Know How She Does It,7
135673,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",5
96554,0452282152,Girl with a Pearl Earring,8
256507,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),7
269808,1573225789,The Color of Water: A Black Man's Tribute to His White Mother,10
11657,0452281784,Bad Heir Day,3
33974,0316601950,The Pilot's Wife : A Novel,9
110029,0894805770,What to Expect the First Year,10
125519,0060090367,Watermelon,8
135458,0061020710,The Color of Magic,2
219813,0971880107,Wild Animus,1
232959,0743455967,On Writing,9
51665,0446516317,The Witness,5
105517,0836218833,Attack Of The Deranged Mutant Killer Snow Goons,9
105956,0553277472,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,9
171118,0440214041,The Pelican Brief,4
180042,0060392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,9
99347,0743456866,He Sees You When You're Sleeping : A Novel,10
209265,0812533054,"Seventh Son (Tales of Alvin Maker, Book 1)",10
113364,0060191988,A Night Without Armor : Poems,5
162019,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
213531,0446604801,Jack &amp; Jill (Alex Cross Novels),9
231210,0312274920,Round Ireland With a Fridge,8
79961,0743469801,Why Girls Are Weird : A Novel,8
85426,0064407675,"The Reptile Room (A Series of Unfortunate Events, Book 2)",9
136071,0684867974,Take the Cannoli : Stories From the New World,9
156269,0061099325,Coyote Waits (Joe Leaphorn/Jim Chee Novels),7
271466,0671001795,Two for the Dough,10
89507,0767913795,Who's Looking Out for You?,10
98904,0316666343,The Lovely Bones: A Novel,10
99616,0679746048,"Girl, Interrupted",5
192727,0345361792,A Prayer for Owen Meany,10
36043,044021145X,The Firm,8
181995,0441003257,Good Omens,10
186899,0836218353,Yukon Ho!,5
206944,0316769487,The Catcher in the Rye,7
17906,044023722X,A Painted House,10
55550,0446350109,Windmills of the Gods,5
98263,0060922532,Pigs in Heaven,8
141704,0804106304,The Joy Luck Club,7
168816,0671617028,The Color Purple,10
174195,0425192741,Tricky Business,10
29259,0394587863,The Witching Hour (Lives of the Mayfair Witches),10
69697,0553574108,I Thee Wed,8
124989,0373218419,Blithe Images,10
201697,0446310786,To Kill a Mockingbird,10
233711,0452284295,Cheet (Plume Books),8
28150,0060936231,Soul Mountain,6
36907,0452264464,Beloved (Plume Contemporary Fiction),10
81848,0451170113,Night Shift,7
21576,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),8
112765,0060392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,8
122716,0451523385,Wuthering Heights (Signet Classic),8
191883,0375700757,Cold Mountain : A Novel,8
246311,0553296981,Anne Frank: The Diary of a Young Girl,10
258534,0451180232,Nightmares &amp; Dreamscapes,9
86641,0812522397,Children of the Mind (Ender Wiggins Saga (Paperback)),5
176597,0440145465,King Rat,8
216466,1551666839,Dead Run,8
236164,0553578359,Chopping Spree,7
10199,0452282152,Girl with a Pearl Earring,10
62755,0743224574,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,5
131622,0440224675,Hannibal,10
161222,0805062971,Fight Club,8
254754,0345354621,The Terminal Man,6
258534,0316899992,"River, Cross My Heart",9
276670,067978148X,The Rules of Attraction,1
28945,031242227X,Running with Scissors: A Memoir,5
221732,0380750872,Secret Fire,7
81977,0811801802,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Continues,9
93358,078688939X,Dirty Jokes and Beer : Stories of the Unrefined,7
107234,0446606324,The Winner,5
138097,0451190556,The Green Mile: The Bad Death of Eduard Delacroix (Green Mile Series),10
150661,0064401847,Bridge to Terabithia,8
57095,0345391055,Disclosure,10
113904,0743243307,Brick Lane: A Novel,6
108405,0449005909,Nightshade,7
216925,0385502532,Drowning Ruth,7
217107,0451208811,Blood Orchid,9
242642,0451204301,Impulse,7
82497,0446611778,Last Man Standing,8
110973,0451457811,"Storm Front (The Dresden Files, Book 1)",8
61668,0380789019,Neverwhere,6
93116,0312966806,Tell Me Lies (Tell Me Lies),9
6543,0140257934,"These High, Green Hills (The Mitford Years)",7
116904,1400060737,The Birth of Venus,7
122793,0786868716,The Five People You Meet in Heaven,10
179433,0671027360,Angels &amp; Demons,7
16795,0553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),7
76173,0446607657,When the Wind Blows,6
136205,0142001740,The Secret Life of Bees,10
36326,1573221937,How to Be Good,3
114368,0385316917,Special Delivery,5
233250,0312291639,The Nanny Diaries: A Novel,8
123056,0807083054,Kindred (Black Women Writers Series),9
124946,0767915054,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),4
159720,0743422910,The Constant Gardener,7
190708,0373484909,Secret Star,5
246388,0142004235,East of Eden (Oprah's Book Club),8
109516,0553278274,A Night to Remember,7
112001,0671689746,Sweet Liar,9
236057,0440998050,A Wrinkle in Time,7
81492,0843947810,Santa Steps Out,8
162052,076790382X,I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away,10
21576,0345450914,Seduction of Water (Ballantine Reader's Circle),5
107852,0373243286,"Irish Rebel (Special Edition, 1328)",8
254465,0679746048,"Girl, Interrupted",10
255099,1573226521,The Beach,10
273190,0671023616,Postmortem (Kay Scarpetta Mysteries (Paperback)),10
62755,0843948507,The Traveling Vampire Show,6
85426,0345409876,Women Who Run with the Wolves,8
249058,0345378482,The Andromeda Strain,10
275970,044651652X,The Bridges of Madison County,6
207246,0553274295,Where the Red Fern Grows,8
78973,0671888587,I'll Be Seeing You,8
94923,0345322215,Wielding a Red Sword (Incarnations of Immortality (Paperback)),7
193499,051513306X,The Shape of Snakes,10
206959,042510687X,Outbreak,7
106225,0345387007,Tangle Box,7
271460,042518286X,Shock,8
38248,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,10
74655,3423201509,Die Weiss Lowin / Contemporary German Lit,5
174534,0874869870,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,10
184299,0743417682,From a Buick 8,6
149907,038072975X,Midnight Champagne : A Novel (Mysteries &amp; Horror),6
166922,0060080841,The Stepford Wives,8
208141,043935806X,Harry Potter and the Order of the Phoenix (Book 5),9
35925,0684874350,ANGELA'S ASHES,8
76530,0060392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
28360,0767905180,Jemima J: A Novel About Ugly Ducklings and Swans,5
263877,0452282195,The Bluest Eye,6
276822,0786817070,"Artemis Fowl (Artemis Fowl, Book 1)",10
88693,0385507593,Jennifer Government : A Novel,8
164096,185326086X,Dracula (Wordsworth Classics),7
67693,0671759329,Darkest Hour (Cutler),10
3346,0689710887,Greenwitch,6
6543,0553574566,A Monstrous Regiment of Women,8
69721,031205436X,Generation X: Tales for an Accelerated Culture,7
114988,038533558X,Gone For Good,8
129489,0425151867,Acceptable Risk,10
160681,0140092323,Lake Wobegon days,9
160735,0440224837,The Long Road Home,8
45383,0671014196,The Summerhouse,8
48025,0425124347,The Bad Place,8
66556,0451190556,The Green Mile: The Bad Death of Eduard Delacroix (Green Mile Series),8
104505,0060976845,Little Altars Everywhere: A Novel,8
114368,0316690619,Cradle and All,5
190374,0316789844,Resistance : A Novel,8
216435,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),10
2030,0394404289,The Prophet,10
76352,0060917016,Homeland and Other Stories,8
150979,0385512104,The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13),8
192479,0515135739,Eleventh Hour: An FBI Thriller (FBI Thriller (Jove Paperback)),10
225887,0590457225,Dealing With Dragons (Enchanted Forest Chronicles (Paperback)),9
36003,0590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
53220,0446612790,2nd Chance,10
28204,0804106304,The Joy Luck Club,9
60244,014029628X,Girl in Hyacinth Blue,8
152827,0553560719,"Dark Force Rising (Star Wars: The Thrawn Trilogy, Vol. 2)",8
167746,0385504209,The Da Vinci Code,6
262407,0786884592,"Life Strategies: Doing What Works, Doing What Matters",8
31826,0671758896,"Loves Music, Loves to Dance",10
108005,0670032379,The Secret Life of Bees,9
152963,0446519138,Simple Abundance:  A Daybook of Comfort and Joy,10
193966,0345446860,Back When We Were Grownups : A Novel (Ballantine Reader's Circle),5
195469,0060256737,A Light in the Attic,8
56391,0743211375,From a Buick 8 : A Novel,5
104796,0440222656,The Horse Whisperer,5
29570,034540288X,The Lost World,8
135703,0786819146,"The Eternity Code (Artemis Fowl, Book 3)",10
162052,0385722206,Balzac and the Little Chinese Seamstress : A Novel,10
71234,0451403703,The Hangman's Beautiful Daughter,10
77332,0385510438,The Last Juror,9
87938,0385332963,Leap of Faith,6
130543,0679735771,American Psycho (Vintage Contemporaries),9
149259,0345417623,Timeline,5
196502,089480829X,What to Expect When You're Expecting (Revised Edition),7
88793,1573223328,"Across the Nightingale Floor (Tales of the Otori, Book One)",7
217121,0375727132,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),9
89874,0451163966,One Flew Over the Cuckoo's Nest,8
192185,0375410945,The World Below,7
201290,0553250531,The Valley of Horses,6
264082,0440221471,The Runaway Jury,8
4017,0743411358,True to Form : A Novel,10
52159,0345404777,No Safe Place,7
75591,0375701214,The Diving Bell and the Butterfly : A Memoir of Life in Death,10
148314,0316569321,White Oleander : A Novel,7
203910,0671039725,Carrie,10
195049,0553801430,By the Light of the Moon,9
225199,0679763309,An Unquiet Mind,10
9408,006098824X,Getting Over It,8
27812,0440240751,Dating Game,5
143792,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,8
56856,1563898586,"The League of Extraordinary Gentlemen, Vol. 1",5
216012,0345452704,Dying to Please,8
62891,0140481389,The Crucible: A Play in Four Acts (Penguin Plays),10
179433,0515127485,Archangel,9
202711,0553582755,One Door Away from Heaven,9
104160,0440213991,Guardian Angel,8
126196,0786867647,Lucky Man: A Memoir,8
142715,0451190491,The Two Dead Girls (Green Mile Series),10
102375,0553279378,I Know Why the Caged Bird Sings,7
189115,0345337662,Interview with the Vampire,8
9574,0140089225,The Bone People,7
275302,0446601977,Parable of the Sower,10
29408,0399148728,Fire Ice: A Novel from the NUMA Files,7
168954,0373250118,See Jane Date (Red Dress Ink (Paperback)),6
104812,0061020680,Mort (Discworld Novels (Paperback)),9
235935,0743407083,Grand Avenue,9
278137,0380600129,The Indian in the Cupboard,8
48025,0446600660,Strip Tease,8
150661,0609804138,The Sweet Potato Queens' Book of Love,7
170762,0671047329,The Third Option,10
244277,0525946829,Quentins,8
166030,0061030635,Wild Justice,8
9856,0061092177,Small Gods (Discworld Novels (Paperback)),8
28177,0452283205,Falling Angels,10
114498,0385504209,The Da Vinci Code,7
193529,0451177096,Dolores Claiborne,8
86202,0449212602,The Handmaid's Tale,9
98787,140003065X,A Fine Balance,9
129393,0380807343,Coraline,10
254707,0553802496,Odd Thomas,8
255648,0399143947,Point of Origin,8
133418,0425104338,Stephen King's Danse Macabre,5
3145,0380720191,The List of 7,10
60244,0316782262,All He Ever Wanted,8
203844,0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,9
11629,0451166892,The Pillars of the Earth,8
58252,0609807900,Sloppy Firsts : A Novel,10
69790,0312305060,The Hours: A Novel,6
7887,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",10
114368,1551668653,Getting Rid Of Bradley,5
58167,0451208765,Sleep No More,6
240131,0440236673,The Brethren,8
71490,0765342987,Kushiel's Dart,10
98391,0399150854,Blacklist: A V.I. Warshawski Novel,10
105221,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10
105979,0440241073,The Summons,5
223644,0440225701,The Street Lawyer,8
234901,0743418204,In Her Shoes : A Novel,6
127131,0380752859,For Love of Evil : Book Six of Incarnations of Immortality (Incarnations of Immortality (Paperback)),8
131202,0671534718,Melody (Logan),9
242528,0375727345,House of Sand and Fog,7
248718,0449211479,The Source,5
166030,0671867091,Remember Me,10
232522,0517149257,The Ultimate Hitchhiker's Guide,10
249939,0441000916,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),5
113334,0425175405,Black Notice,7
11224,0553568760,Natural Causes,6
16634,0441003745,Bloody Bones (Anita Blake Vampire Hunter (Paperback)),8
69078,0060175400,The Poisonwood Bible,7
114368,0515130389,Carolina Moon,10
125203,0007154615,Unless : A Novel,10
149483,0671004107,Contact,10
154330,1880418568,"Wolves of the Calla (The Dark Tower, Book 5)",9
201674,0312971346,High Five (A Stephanie Plum Novel),9
25409,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10
57935,1573225789,The Color of Water: A Black Man's Tribute to His White Mother,8
131238,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
185176,0064408655,"The Vile Village (A Series of Unfortunate Events, Book 7)",8
253771,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10
12641,0446608815,Pop Goes the Weasel,7
37208,0553578022,The Face of Deception,8
119594,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,8
172203,0060921145,Animal Dreams,7
189855,068484477X,STONES FROM THE RIVER,7
201674,0425166619,Toxin,8
137968,0805059555,"\O\"" Is for Outlaw""",8
181687,0316096199,Lucky : A Memoir,10
222912,2070360024,"L'Etranger (Collection Folio, 2)",10
266466,0425185710,Valhalla Rising (Dirk Pitt Adventures (Paperback)),2
77809,0060930535,The Poisonwood Bible: A Novel,8
88976,0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,9
100846,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),8
127431,0375414053,"I Don't Know How She Does It: The Life of Kate Reddy, Working Mother",9
146932,0553211668,Candide (Candide),8
271306,0425170349,Rainbow Six,9
13850,0786868716,The Five People You Meet in Heaven,5
274308,0380718340,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),6
32773,089480829X,What to Expect When You're Expecting (Revised Edition),9
129716,1570613818,"Book Lust: Recommended Reading for Every Mood, Moment, and Reason",6
234925,0553578316,Sticks &amp; Scones,9
235146,0446519081,The Tenth Insight : Holding the Vision,5
227447,0671028375,Fatal Voyage,9
206438,0451190521,The Green Mile: The Mouse on the Mile (Green Mile Series),10
250301,0394820371,The Phantom Tollbooth,10
259930,0373218192,Engaging The Enemy,8
3373,0449003787,"\O\"" Is for Outlaw""",7
98575,0061031550,Triggerfish Twist,8
266054,0375401601,Vittorio the Vampire: New Tales of the Vampires,6
78328,0743227441,The Other Boleyn Girl,9
88879,1573223328,"Across the Nightingale Floor (Tales of the Otori, Book One)",9
102967,0375705856,Plainsong (Vintage Contemporaries),8
133166,0505523752,Dark Gold,8
133225,0743417682,From a Buick 8,9
134508,0553284363,Payment in Blood,9
236480,0446670251,The Virgin Suicides,6
244277,0515118230,Home Song,6
266299,0385413041,Beach Music,8
39345,0425163407,Unnatural Exposure,9
51450,0451203771,Scarlet Feather,10
271588,042515601X,Acts of War (Tom Clancy's Op Center (Paperback)),9
109014,0821776037,Whispers,8
163676,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",10
17950,038529929X,Hannibal,8
87351,0345350472,Blade Runner: (Do Androids Dream of Electric Sheep),8
98391,0743454529,"My Sister's Keeper : A Novel (Picoult, Jodi)",9
142005,0804102988,Sarum: The Novel of England,7
207782,0140113428,The Cat Who Came for Christmas,8
234797,0394404289,The Prophet,10
235392,0441005241,"Burnt Offerings (Anita Blake, Vampire Hunter)",7
25225,0786885688,Shopgirl,7
193469,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10
16634,0066212855,"Krakatoa : The Day the World Exploded: August 27, 1883",8
125217,0671042858,The Girl Who Loved Tom Gordon,8
238540,0345412214,The Last Don,5
247240,014028009X,Bridget Jones's Diary,9
273190,0515118656,The Cove,8
60263,0553278746,The Postman (Bantam Classics),10
102220,0515127485,Archangel,7
234797,0743260244,Against All Enemies: Inside America's War on Terror,8
25409,0451208862,Dead Girls Don't Wear Diamonds (Blackbird Sisters Mysteries),9
112408,0399146253,The Last Precinct,8
246863,1853260010,Wuthering Heights (Wordsworth Classics),9
32244,0385474016,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",9
56447,0679721037,Hiroshima,6
181687,0060934417,Bel Canto: A Novel,7
271176,0553562738,Doomsday Book,10
152579,0553279378,I Know Why the Caged Bird Sings,7
115792,0679745580,In Cold Blood (Vintage International),9
153676,0312306326,Visions of Sugar Plums,5
203799,0515130966,Riptide,7
29259,044021145X,The Firm,9
48025,0425136981,Shadowfires,6
273976,0393319296,Invisible Monsters,6
183196,0345424603,The Masterharper of Pern (Dragonriders of Pern (Paperback)),10
231351,0399138749,Mr. Murder,8
264031,0060987561,I Know This Much Is True,10
100459,0452260116,Song of Solomon (Oprah's Book Club (Paperback)),8
166391,0316693006,Four Blind Mice,10
98391,0312983271,Full House (Janet Evanovich's Full Series),8
189334,0836221192,Dilbert Fugitive From The Cubicle Police,9
21659,0671001132,DEAD BY SUNSET : DEAD BY SUNSET,10
200252,0553583441,Touching Evil,9
209059,0345378490,Congo,7
242006,0515107662,The Sherbrooke Bride (Bride Trilogy (Paperback)),10
16795,0743412273,Pet Sematary,9
91113,0886777844,Summon the Keeper,6
115679,0316603570,3rd Degree,9
235105,0399151451,Bad Business,8
41084,0316690619,Cradle and All,7
223231,0446365386,Gone with the Wind,10
70666,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
105517,043935806X,Harry Potter and the Order of the Phoenix (Book 5),4
108155,055327886X,Rubyfruit Jungle,6
120093,0440211727,A Time to Kill,5
51450,0515116068,Hidden Riches,10
78973,042510687X,Outbreak,7
80203,0345361792,A Prayer for Owen Meany,10
7346,0345370775,Jurassic Park,8
123744,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),7
136348,0451410319,Hush,7
278137,0671434225,CONTACT,8
202195,0515118656,The Cove,7
224768,044166251X,"Phule's Company (Phule's Company, No 1)",7
124876,0684853515,Hearts In Atlantis : New Fiction,10
138602,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",10
177458,0836218620,Weirdos From Another Planet!,8
262271,0440224624,The Loop,10
30972,0380710218,Postmortem,8
117873,0316776963,Me Talk Pretty One Day,7
152651,0385504209,The Da Vinci Code,10
173679,0140042407,Tortilla Flat,7
257700,0671727796,The Color Purple,10
4197,0684841185,Death du Jour,9
10607,0812969812,Blessings : A Novel,9
81848,0553801376,One Door Away from Heaven,5
140662,0380808080,This Heart of Mine (Avon Romance),8
246304,0374100128,The Corrections (Oprah Edition),5
95207,0553564528,Guilty as Sin,5
105517,0517595753,Dave Barry in Cyberspace,8
68185,1931561648,The Time Traveler's Wife (Today Show Book Club #15),7
130482,0449213447,The Chosen,8
194172,0449908798,Duplicate Keys,6
16795,0553278355,The Bell Jar,2
39227,0399148760,Seizure,7
87964,0517122707,A Confederacy of Dunces,8
159033,0679444815,Timeline,10
166123,0399147195,P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),8
80810,051513449X,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),10
92405,006098824X,Getting Over It,9
120332,0767902521,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),6
139913,0345441133,Summer Island,10
270801,0553348981,Jitterbug Perfume,10
152099,0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",9
85367,0375826688,"Eragon (Inheritance, Book 1)",8
123883,0786886463,A Density of Souls,5
160558,0553213156,Anne of Ingleside (Anne of Green Gables Novels (Paperback)),10
197502,0440108268,The Bridge Across Forever,9
105979,0553274295,Where the Red Fern Grows,10
127359,0689817851,Go Ask Alice,7
238065,0525934251,Bastard Out of Carolina,10
258913,006099486X,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary",10
156243,0439064872,Harry Potter and the Chamber of Secrets (Book 2),8
234023,0515133973,Midnight Bayou,7
81927,0345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
115572,0618002227,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",7
249140,0743237188,Fall On Your Knees (Oprah #45),7
92810,0671027360,Angels &amp; Demons,6
96357,0804106304,The Joy Luck Club,9
36256,0842329161,Apollyon: The Destroyer Is Unleashed (Left Behind #5),8
60476,0345469674,Girls' Poker Night,5
123883,067187098X,For the Roses,5
177432,0553213415,Madame Bovary (Bantam Classics),9
222138,0385316917,Special Delivery,1
264085,0451523377,Dracula (Signet Classics (Paperback)),7
107326,0375760903,The Coffee Trader : A Novel (Ballantine Reader's Circle),9
146932,0452264464,Beloved (Plume Contemporary Fiction),10
178322,051512219X,Small Town Girl,5
36638,0060090367,Watermelon,8
49771,0451202503,The Songcatcher: A Ballad Novel,7
98758,0553569155,Seinlanguage,8
192710,0156027321,Life of Pi,9
16795,0684874350,ANGELA'S ASHES,7
144531,0743237188,Fall On Your Knees (Oprah #45),8
1733,0743412621,The Second Time Around : A Novel,8
16795,0345435168,Open House (Oprah's Book Club (Paperback)),8
38281,0451196716,The Long Walk,6
115572,0439136350,Harry Potter and the Prisoner of Azkaban (Book 3),9
121561,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
122793,0375702709,A Lesson Before Dying (Vintage Contemporaries (Paperback)),9
136791,0385333412,Dating Big Bird,10
210485,0553380095,The Heart of a Woman,9
226965,0345350499,The Mists of Avalon,10
236172,0425178579,Betrayal in Death,10
243607,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
4017,0671038184,Jewel,10
51526,0451191013,The Regulators,4
80810,1551667010,The Soul Catcher: A Maggie O'Dell Novel,8
96440,0380792745,The Lust Lizard of Melancholy Cove,9
132930,067168390X,Lonesome Dove,10
248850,0670855030,Insomnia,9
265313,0439064872,Harry Potter and the Chamber of Secrets (Book 2),7
3827,0345423402,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),7
40943,0316788228,The Pilot's Wife,10
59180,0156006219,The Magician's Assistant,10
224340,0385504209,The Da Vinci Code,8
231374,0345368754,Foucault's Pendulum,10
260324,015216250X,So You Want to Be a Wizard: The First Book in the Young Wizards Series,5
154992,0684862719,Pay It Forward: A Novel,8
249695,044023722X,A Painted House,7
7371,067101420X,"Forever... : A Novel of Good and Evil, Love and Hope",7
217056,0020199600,GREAT GATSBY (REISSUE),9
247447,0060542128,When the Storm Breaks,10
163676,0385503822,The Summons,9
185176,0425191184,Red Rabbit,7
127131,0330332775,Bridget Jones's Diary,6
242083,0393050939,Stiff: The Curious Lives of Human Cadavers,10
214138,0515136263,Chesapeake Blue,8
196466,0553382179,Sink Reflections,5
259629,0061099015,The Great and Secret Show,8
76151,0515134473,Burnt Offerings (Anita Blake Vampire Hunter (Paperback)),10
134029,0515121843,Sea Swept (Quinn Brothers (Paperback)),8
193533,0670805149,Lake Wobegon Days,8
204864,0385509510,Under the Banner of Heaven : A Story of Violent Faith,10
8801,0671027360,Angels &amp; Demons,10
61147,0345353145,Sphere,10
82497,0440241073,The Summons,9
221870,0515135739,Eleventh Hour: An FBI Thriller (FBI Thriller (Jove Paperback)),10
264082,0446607193,Unspeakable,8
31826,0425147517,The Key to Midnight,10
41757,0743456866,He Sees You When You're Sleeping : A Novel,6
113334,0671026011,The Empty Chair,10
205919,1573225789,The Color of Water: A Black Man's Tribute to His White Mother,7
37571,0440404193,"Are You There God?  It's Me, Margaret",5
55075,0385486804,Into the Wild,10
138602,0060248025,Falling Up,10
169682,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),10
185468,0312147015,The Persian Pickle Club,9
270906,067976402X,Snow Falling on Cedars,8
9227,0786889209,Myst: The Book of Ti'ana,8
40466,0070212570,Fried Green Tomatoes at the Whistle Stop Cafe,10
166123,0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),10
211491,0140481346,Death of A Salesman,9
81087,0679775439,The Wind-Up Bird Chronicle,10
148929,0385720114,The Map of Love,9
4938,0684862719,Pay It Forward: A Novel,8
138097,0671741039,Swan Song,10
231393,0064407691,"The Miserable Mill (A Series of Unfortunate Events, Book 4)",9
135045,0385479565,The Hot Zone,8
177090,051513628X,Key of Light (Key Trilogy (Paperback)),10
225595,0345386108,Winter Moon,10
260897,0743418174,Good in Bed,7
55438,0140270590,A New Song (Mitford Years (Paperback)),10
65665,0061059072,The Last Continent (Discworld Novels (Paperback)),9
110934,0345422317,The Genesis Code,7
138097,0375401598,Pandora : New Tales of the Vampires,7
256264,0452269571,Bastard Out of Carolina,10
226772,068487217X,Angelas Ashes: A Memoir,9
228445,0441644511,The Outlaws of Sherwood,7
236340,0380724979,Sanctuary (Peter Decker &amp; Rina Lazarus Novels (Paperback)),9
274061,0441102670,"Chapterhouse Dune (Dune Chronicles, Book 6)",10
17906,0671021001,She's Come Undone (Oprah's Book Club),9
104657,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",8
135799,0446603716,Hide &amp; Seek,9
186547,0345417623,Timeline,8
257204,0380759470,Xanth 13: Isle of View,10
37712,006019491X,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),9
74026,0812565959,Shadow of the Hegemon (Ender Wiggins Saga (Paperback)),8
93631,0440226430,Summer Sisters,5
162780,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),8
206016,0441135560,Damia (Ace Science Fiction),9
2411,0971880107,Wild Animus,3
211288,0684810395,Pretend You Don't See Her,10
274301,0449003787,"\O\"" Is for Outlaw""",8
35857,0671004573,Before I Say Good-Bye,5
55493,0743206029,On the Street Where You Live : A Novel,5
140133,0671741195,The Cradle Will Fall,7
85656,0804119708,Over the Edge,8
93565,0316168815,The Lovely Bones,7
236283,0451156609,The Tommyknockers,8
104429,0515137111,Birthright,1
143715,006000438X,The Death of Vishnu: A Novel,6
34300,0375727345,House of Sand and Fog,7
130168,0446605484,Roses Are Red (Alex Cross Novels),6
152645,0440111498,Cat's Cradle,7
177590,0842329218,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),10
232756,0452282829,We Were the Mulvaneys,3
125203,0786817070,"Artemis Fowl (Artemis Fowl, Book 1)",5
173481,044022103X,One True Thing,8
216466,0553580221,False Memory,8
130847,0446605239,The Notebook,10
88693,0553268449,JITTERBUG PERFUME,7
192176,0553575384,To Say Nothing of the Dog,9
218568,0345370775,Jurassic Park,6
219683,0345285549,Elfstones of Shannara,6
254751,031242227X,Running with Scissors: A Memoir,5
78722,0345391802,The Hitchhiker's Guide to the Galaxy,4
120332,0446611379,The Red Room,7
197659,0440405483,Many Waters,9
271195,0345337662,Interview with the Vampire,8
29526,0375506276,The Fourth Hand,10
98904,0451157443,Carrie,10
153662,0156007479,Slammerkin,10
25545,0385497466,The Brethren,4
114544,0671021001,She's Come Undone (Oprah's Book Club),10
52525,0894805770,What to Expect the First Year,7
246798,0156027321,Life of Pi,8
198213,038550120X,A Painted House,8
98391,0553801376,One Door Away from Heaven,9
110973,0670894494,The Passion of Artemisia,7
2033,0765345048,Kushiel's Chosen (Kushiel's Legacy),10
76530,0805063897,Nickel and Dimed: On (Not) Getting By in America,7
48911,0440241073,The Summons,10
163169,0440211263,Circle of Friends,6
37712,0553279912,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),4
56959,0743222008,The Vanished Man : A Lincoln Rhyme Novel,10
112541,0375706771,Midwives: A Novel,10
185671,0452282829,We Were the Mulvaneys,3
228764,0446612790,2nd Chance,10
6563,0684872153,Angela's Ashes (MMP) : A Memoir,1
53256,0440498058,A Wrinkle In Time,10
108405,0061030635,Wild Justice,8
137190,014027927X,Ralph's Party,6
80837,0553574574,Beach Music,7
133571,0345361792,A Prayer for Owen Meany,8
